customer_id,first_name,last_name,email,signup_date,city,country,segment,acquisition_channel,nro_email_asociado
471,Gonzalo,Rodríguez,gonzalo.rodriguez471@mail.com,2025-10-08,La Plata,argentina,Mayorista,Google Ads,1
606,Gonzalo,Rodríguez,gonzalo.rodriguez471@mail.com,2026-03-22,La Plata,argentina,Mayorista,Instagram Ads,2
237,Gonzalo,Rojas,gonzalo.rojas237@mail.com,2026-04-29,La Plata,argentina,Retail,Facebook Ads,1
336,Gonzalo,Romero,gonzalo.romero336@mail.com,2024-12-29,Valparaíso,chile,Retail,Facebook Ads,1
326,Gonzalo,Torres,gonzalo.torres326@mail.com,2026-02-20,São Paulo,brasil,Retail,Orgánico/SEO,1
133,Gonzalo,Wilson,gonzalo.wilson133@mail.com,2026-02-15,Rio de Janeiro,brasil,Retail,Google Ads,1
449,Ignacio,Díaz,ignacio.diaz449@mail.com,2026-06-03,Rio de Janeiro,brasil,Retail,Google Ads,1
198,Ignacio,Fernández,ignacio.fernandez198@mail.com,2024-12-24,São Paulo,brasil,Retail,Instagram Ads,1
322,Ignacio,Flores,ignacio.flores322@mail.com,2026-03-07,Bogotá,colombia,Retail,Orgánico/SEO,1
276,Ignacio,López,ignacio.lopez276@mail.com,2025-08-01,Ciudad de México,mexico,Retail,Instagram Ads,1
192,Ignacio,Martínez,ignacio.martinez192@mail.com,2025-10-25,Mendoza,argentina,Retail,Google Ads,1
85,Ignacio,Medina,ignacio.medina85@mail.com,2025-02-13,São Paulo,brasil,Retail,Orgánico/SEO,1
312,Ignacio,Ramírez,ignacio.ramirez312@mail.com,2025-03-26,Miami,estados unidos,Retail,Google Ads,1
107,Ignacio,Sánchez,ignacio.sanchez107@mail.com,2025-10-24,La Plata,argentina,Mayorista,Email Marketing,1
428,Isabella,Aguirre,isabella.aguirre428@mail.com,2025-04-25,Miami,estados unidos,Retail,Influencers,1
20,Isabella,Brown,isabella.brown20@mail.com,2025-02-27,Santiago,chile,Retail,Facebook Ads,1
37,Isabella,Gómez,isabella.gomez37@mail.com,2025-02-06,Rosario,argentina,Retail,Instagram Ads,1
514,Isabella,Molina,isabella.molina514@mail.com,2026-03-12,São Paulo,brasil,Retail,Orgánico/SEO,1
27,Isabella,Núñez,isabella.nunez27@mail.com,2025-03-13,Santiago,chile,Retail,Referido,1
522,Isabella,Ortiz,isabella.ortiz522@mail.com,2025-09-17,Madrid,españa,Retail,Referido,1
338,Isabella,Vega,isabella.vega338@mail.com,2025-03-11,Córdoba,argentina,Retail,Instagram Ads,1
215,Isabella,Wilson,isabella.wilson215@mail.com,2024-10-11,Santiago,chile,Retail,Referido,1
350,James,Aguirre,james.aguirre350@mail.com,2025-06-27,La Plata,argentina,Retail,Referido,1
569,James,Anderson,james.anderson569@mail.com,2025-10-16,Asunción,paraguay,Retail,Referido,1
458,James,Benítez,james.benitez458@mail.com,2026-01-30,Córdoba,argentina,Mayorista,Orgánico/SEO,1
388,James,Díaz,james.diaz388@mail.com,2026-02-19,Córdoba,argentina,Retail,Instagram Ads,1
534,James,González,james.gonzalez534@mail.com,2024-10-21,Barcelona,españa,Retail,Instagram Ads,1
446,James,Ortiz,james.ortiz446@mail.com,2025-02-22,Lima,perú,Retail,Influencers,1
587,James,Rojas,james.rojas587@mail.com,2025-01-21,São Paulo,brasil,Retail,Email Marketing,1
148,James,Wilson,james.wilson148@mail.com,2025-08-15,Valparaíso,chile,Retail,Instagram Ads,1
444,James,Wilson,james.wilson444@mail.com,2025-03-28,Santiago,chile,Retail,Instagram Ads,1
90,Jessica,Brown,jessica.brown90@mail.com,2024-08-06,Mendoza,argentina,Retail,Google Ads,1
398,Jessica,Castro,jessica.castro398@mail.com,2024-06-23,Córdoba,argentina,Retail,Orgánico/SEO,1
529,Jessica,Díaz,jessica.diaz529@mail.com,2025-06-03,Madrid,españa,Retail,Referido,1
47,Jessica,Flores,jessica.flores47@mail.com,2024-06-25,Montevideo,uruguay,Retail,Influencers,1
7,Jessica,García,jessica.garcia7@mail.com,2025-03-12,Bogotá,colombia,Retail,Referido,1
109,Jessica,Martínez,jessica.martinez109@mail.com,2025-07-30,Asunción,paraguay,Retail,Referido,1
508,Jessica,Núñez,jessica.nunez508@mail.com,2024-12-28,Mendoza,argentina,Retail,Orgánico/SEO,1
279,Jessica,Ortiz,jessica.ortiz279@mail.com,2024-06-16,São Paulo,brasil,Retail,Instagram Ads,1
399,Jessica,Silva,jessica.silva399@mail.com,2025-06-18,Rosario,argentina,Retail,Orgánico/SEO,1
447,Jessica,Taylor,jessica.taylor447@mail.com,2025-09-27,Rosario,argentina,Retail,Facebook Ads,1
120,Joaquín,Álvarez,joaquin.alvarez120@mail.com,2024-08-20,Santiago,chile,Retail,Influencers,1
598,Joaquín,García,joaquin.garcia598@mail.com,2025-03-03,São Paulo,brasil,Retail,Influencers,1
240,Joaquín,Johnson,joaquin.johnson240@mail.com,2025-12-12,Rio de Janeiro,brasil,Retail,Referido,1
490,Joaquín,Jones,joaquin.jones490@mail.com,2026-05-29,Rio de Janeiro,brasil,Retail,Email Marketing,1
45,Joaquín,Ortiz,joaquin.ortiz45@mail.com,2026-04-17,Ciudad de México,mexico,Retail,Referido,1
523,Joaquín,Pérez,joaquin.perez523@mail.com,2024-10-22,Asunción,paraguay,Retail,Instagram Ads,1
431,Joaquín,Ruiz,joaquin.ruiz431@mail.com,2024-07-30,Valparaíso,chile,Retail,Influencers,1
168,Joaquín,Williams,joaquin.williams168@mail.com,2025-12-30,Miami,estados unidos,Retail,Influencers,1
142,John,Acosta,john.acosta142@mail.com,2024-06-17,Rio de Janeiro,brasil,Retail,Google Ads,1
342,John,Davis,john.davis342@mail.com,2025-01-10,Bogotá,colombia,Mayorista,Referido,1
189,John,Díaz,john.diaz189@mail.com,2024-07-10,La Plata,argentina,Retail,Referido,1
253,John,Herrera,john.herrera253@mail.com,2024-11-27,Valparaíso,chile,Retail,Orgánico/SEO,1
393,John,López,john.lopez393@mail.com,2026-01-11,Montevideo,uruguay,Retail,Referido,1
545,John,Rojas,john.rojas545@mail.com,2026-01-25,Lima,perú,Retail,Referido,1
315,John,Silva,john.silva315@mail.com,2024-09-20,Rosario,argentina,Retail,Orgánico/SEO,1
423,John,Vega,john.vega423@mail.com,2025-07-30,Mendoza,argentina,Retail,Facebook Ads,1
250,John,Williams,john.williams250@mail.com,2025-03-24,Santiago,chile,Retail,Google Ads,1
425,Josefina,Brown,josefina.brown425@mail.com,2024-11-24,Córdoba,argentina,Retail,Instagram Ads,1
272,Josefina,Castro,josefina.castro272@mail.com,2025-04-06,Montevideo,uruguay,Retail,Orgánico/SEO,1
260,Josefina,Davis,josefina.davis260@mail.com,2024-11-16,La Plata,argentina,Retail,Facebook Ads,1
607,Josefina,Davis,josefina.davis260@mail.com,2024-12-29,La Plata,argentina,Retail,Orgánico/SEO,2
403,Josefina,Fernández,josefina.fernandez403@mail.com,2026-02-07,Santiago,chile,Retail,Referido,1
89,Josefina,Herrera,josefina.herrera89@mail.com,2025-10-04,Madrid,españa,Retail,Instagram Ads,1
316,Josefina,Molina,josefina.molina316@mail.com,2025-08-15,Rio de Janeiro,brasil,Retail,Google Ads,1
369,Josefina,Silva,josefina.silva369@mail.com,2025-10-28,Mendoza,argentina,Retail,Google Ads,1
382,Juan,Aguirre,juan.aguirre382@mail.com,2024-11-26,Asunción,paraguay,Retail,Influencers,1
99,Juan,Anderson,juan.anderson99@mail.com,2026-04-20,Buenos Aires,argentina,Retail,Facebook Ads,1
443,Juan,Davis,juan.davis443@mail.com,2026-04-19,Madrid,españa,Retail,Email Marketing,1
278,Juan,Fernández,juan.fernandez278@mail.com,2024-12-10,Rosario,argentina,Retail,Facebook Ads,1
564,Juan,Flores,juan.flores564@mail.com,2025-07-28,Rio de Janeiro,brasil,Mayorista,Facebook Ads,1
145,Juan,García,juan.garcia145@mail.com,2026-05-31,Madrid,españa,Retail,Google Ads,1
460,Juan,González,juan.gonzalez460@mail.com,2025-08-05,São Paulo,brasil,Retail,Orgánico/SEO,1
197,Juan,Johnson,juan.johnson197@mail.com,2026-03-09,Madrid,españa,Retail,Instagram Ads,1
125,Juan,López,juan.lopez125@mail.com,2025-03-21,Madrid,españa,Retail,Instagram Ads,1
550,Juan,Molina,juan.molina550@mail.com,2025-07-29,Valparaíso,chile,Retail,Facebook Ads,1
230,Juan,Sánchez,juan.sanchez230@mail.com,2024-09-08,La Plata,argentina,Retail,Referido,1
235,Juan,Sánchez,juan.sanchez235@mail.com,2026-01-19,Ciudad de México,mexico,Retail,Orgánico/SEO,1
54,Juan,Torres,juan.torres54@mail.com,2025-07-21,São Paulo,brasil,Retail,Google Ads,1
570,Julieta,Anderson,julieta.anderson570@mail.com,2024-07-26,La Plata,argentina,Retail,Influencers,1
271,Julieta,Davis,julieta.davis271@mail.com,2024-07-28,Valparaíso,chile,Retail,Email Marketing,1
153,Julieta,García,julieta.garcia153@mail.com,2025-12-22,Lima,perú,Retail,Referido,1
331,Julieta,Herrera,julieta.herrera331@mail.com,2025-03-09,Córdoba,argentina,Retail,Email Marketing,1
23,Julieta,Martínez,julieta.martinez23@mail.com,2025-05-05,Córdoba,argentina,Retail,Instagram Ads,1
384,Julieta,Romero,julieta.romero384@mail.com,2025-07-16,Valparaíso,chile,Retail,Orgánico/SEO,1
187,Julieta,Smith,julieta.smith187@mail.com,2024-06-28,Lima,perú,Retail,Influencers,1
501,Julieta,Torres,julieta.torres501@mail.com,2024-08-09,Barcelona,españa,Retail,Instagram Ads,1
413,Laura,Brown,laura.brown413@mail.com,2024-09-08,Valparaíso,chile,Retail,Instagram Ads,1
266,Laura,Davis,laura.davis266@mail.com,2026-04-01,La Plata,argentina,Retail,Google Ads,1
417,Laura,Gómez,laura.gomez417@mail.com,2026-01-25,Ciudad de México,mexico,Retail,Google Ads,1
203,Laura,Herrera,laura.herrera203@mail.com,2025-08-31,São Paulo,brasil,Retail,Influencers,1
246,Laura,Miller,laura.miller246@mail.com,2026-03-16,Montevideo,uruguay,Retail,Google Ads,1
177,Laura,Molina,laura.molina177@mail.com,2026-01-31,La Plata,argentina,Retail,Google Ads,1
68,Laura,Molina,laura.molina68@mail.com,2025-09-22,Santiago,chile,Retail,Facebook Ads,1
25,Laura,Núñez,laura.nunez25@mail.com,2025-08-08,Lima,perú,Retail,Referido,1
464,Laura,Pérez,laura.perez464@mail.com,2026-01-09,Mendoza,argentina,Retail,Instagram Ads,1
69,Laura,Rodríguez,laura.rodriguez69@mail.com,2026-03-21,Rosario,argentina,Retail,Referido,1
274,Laura,Rojas,laura.rojas274@mail.com,2025-04-23,Barcelona,españa,Retail,Influencers,1
73,Laura,Sánchez,laura.sanchez73@mail.com,2025-09-20,Valparaíso,chile,Retail,Referido,1
53,Laura,Vega,laura.vega53@mail.com,2025-07-18,Rio de Janeiro,brasil,Retail,Facebook Ads,1
568,Laura,Williams,laura.williams568@mail.com,2025-12-07,Buenos Aires,argentina,Mayorista,Referido,1
38,Laura,Wilson,laura.wilson38@mail.com,2026-04-11,São Paulo,brasil,Retail,Instagram Ads,1
91,Lucas,Acosta,lucas.acosta91@mail.com,2025-12-24,Mendoza,argentina,Retail,Facebook Ads,1
101,Lucas,Brown,lucas.brown101@mail.com,2025-07-24,Lima,perú,Retail,Orgánico/SEO,1
502,Lucas,Gómez,lucas.gomez502@mail.com,2025-01-05,Montevideo,uruguay,Retail,Email Marketing,1
302,Lucas,González,lucas.gonzalez302@mail.com,2025-08-30,São Paulo,brasil,Retail,Email Marketing,1
434,Lucas,Herrera,lucas.herrera434@mail.com,2025-07-01,Buenos Aires,argentina,Retail,Referido,1
301,Lucas,Medina,lucas.medina301@mail.com,2025-06-25,La Plata,argentina,Retail,Orgánico/SEO,1
254,Lucas,Molina,lucas.molina254@mail.com,2024-12-07,Mendoza,argentina,Mayorista,Influencers,1
527,Lucas,Molina,lucas.molina527@mail.com,2025-10-28,Lima,perú,Retail,Instagram Ads,1
565,Lucas,Molina,lucas.molina565@mail.com,2024-08-17,Rio de Janeiro,brasil,Retail,Instagram Ads,1
405,Lucas,Ortiz,lucas.ortiz405@mail.com,2024-06-12,Miami,estados unidos,Retail,Instagram Ads,1
581,Lucas,Rojas,lucas.rojas581@mail.com,2025-09-18,São Paulo,brasil,Retail,Instagram Ads,1
188,Lucas,Silva,lucas.silva188@mail.com,2024-06-29,Montevideo,uruguay,Retail,Google Ads,1
346,Lucas,Silva,lucas.silva346@mail.com,2024-08-24,Asunción,paraguay,Retail,Orgánico/SEO,1
293,Lucas,Williams,lucas.williams293@mail.com,2026-03-23,Ciudad de México,mexico,Retail,Facebook Ads,1
419,Lucía,Anderson,lucia.anderson419@mail.com,2026-01-07,Barcelona,españa,Retail,Facebook Ads,1
234,Lucía,Davis,lucia.davis234@mail.com,2026-05-27,Madrid,españa,Retail,Influencers,1
318,Lucía,Díaz,lucia.diaz318@mail.com,2024-06-26,Lima,perú,Retail,Email Marketing,1
507,Lucía,Pérez,lucia.perez507@mail.com,2024-11-19,,argentina,Mayorista,Referido,1
166,Lucía,Ruiz,lucia.ruiz166@mail.com,2025-05-26,Lima,perú,Retail,Referido,1
454,Lucía,Taylor,lucia.taylor454@mail.com,2024-11-19,São Paulo,brasil,Retail,Google Ads,1
542,Lucía,Vega,lucia.vega542@mail.com,2026-02-11,La Plata,argentina,Retail,Influencers,1
223,Lucía,Wilson,lucia.wilson223@mail.com,2025-04-23,Mendoza,argentina,Retail,Google Ads,1
123,María,Benítez,maria.benitez123@mail.com,2025-04-06,Miami,estados unidos,Retail,Influencers,1
381,María,Fernández,maria.fernandez381@mail.com,2025-05-02,Valparaíso,chile,Retail,Orgánico/SEO,1
95,María,Johnson,maria.johnson95@mail.com,2026-05-05,Rosario,argentina,Retail,Email Marketing,1
512,María,Martínez,maria.martinez512@mail.com,2025-10-28,Lima,perú,Retail,Referido,1
359,María,Molina,maria.molina359@mail.com,2026-03-18,Rosario,argentina,Retail,Facebook Ads,1
4,María,Núñez,maria.nunez4@mail.com,2025-03-12,Rio de Janeiro,brasil,Retail,Referido,1
66,María,Rodríguez,maria.rodriguez66@mail.com,2025-10-02,Bogotá,colombia,Retail,Email Marketing,1
164,María,Silva,maria.silva164@mail.com,2025-08-22,Rosario,argentina,Retail,Instagram Ads,1
310,María,Williams,maria.williams310@mail.com,2025-04-30,Montevideo,uruguay,Retail,Referido,1
167,Martina,Díaz,martina.diaz167@mail.com,2024-12-20,Asunción,paraguay,Retail,Instagram Ads,1
379,Martina,Díaz,martina.diaz379@mail.com,2024-11-16,Mendoza,argentina,Retail,Email Marketing,1
270,Martina,Fernández,martina.fernandez270@mail.com,2026-02-03,Miami,estados unidos,Retail,Referido,1
290,Martina,García,martina.garcia290@mail.com,2024-10-31,Barcelona,españa,Retail,Facebook Ads,1
473,Martina,Núñez,martina.nunez473@mail.com,2025-10-07,Montevideo,uruguay,Retail,Orgánico/SEO,1
247,Martina,Romero,martina.romero247@mail.com,2025-12-16,Buenos Aires,argentina,Mayorista,Instagram Ads,1
453,Mateo,González,mateo.gonzalez453@mail.com,2025-01-18,Montevideo,uruguay,Retail,Email Marketing,1
586,Mateo,Molina,mateo.molina586@mail.com,2024-08-25,Barcelona,españa,Retail,Facebook Ads,1
321,Mateo,Ortiz,mateo.ortiz321@mail.com,2026-04-25,Mendoza,argentina,Retail,Orgánico/SEO,1
296,Mateo,Ramírez,mateo.ramirez296@mail.com,2026-05-31,La Plata,argentina,Retail,Google Ads,1
511,Mateo,Rojas,mateo.rojas511@mail.com,2025-11-30,Mendoza,argentina,Retail,Orgánico/SEO,1
457,Mateo,Taylor,mateo.taylor457@mail.com,2024-11-21,Barcelona,españa,Retail,Orgánico/SEO,1
208,Mateo,Torres,mateo.torres208@mail.com,2025-11-13,Madrid,españa,Retail,Facebook Ads,1
609,Mateo,Torres,mateo.torres208@mail.com,2025-12-14,Madrid,españa,Retail,Email Marketing,2
440,Mia,Aguirre,mia.aguirre440@mail.com,2024-11-01,Valparaíso,chile,Retail,Instagram Ads,1
551,Mia,Aguirre,mia.aguirre551@mail.com,2026-05-24,Lima,perú,Retail,Instagram Ads,1
241,Mia,Brown,mia.brown241@mail.com,2025-02-08,Valparaíso,chile,Retail,Email Marketing,1
416,Mia,Flores,mia.flores416@mail.com,2025-12-30,Asunción,paraguay,Retail,Referido,1
366,Mia,García,mia.garcia366@mail.com,2025-01-20,Mendoza,argentina,Retail,Google Ads,1
40,Mia,López,mia.lopez40@mail.com,2026-03-12,Rosario,argentina,Retail,Email Marketing,1
595,Mia,Pérez,mia.perez595@mail.com,2026-03-03,Ciudad de México,mexico,Retail,Referido,1
217,Mia,Ruiz,mia.ruiz217@mail.com,2024-10-07,Asunción,paraguay,Retail,Facebook Ads,1
236,Mia,Taylor,mia.taylor236@mail.com,2026-06-09,Montevideo,uruguay,Retail,Influencers,1
427,Michael,Aguirre,michael.aguirre427@mail.com,2025-03-15,São Paulo,brasil,Retail,Referido,1
214,Michael,Anderson,michael.anderson214@mail.com,2024-10-07,Rosario,argentina,Mayorista,Orgánico/SEO,1
199,Michael,Davis,michael.davis199@mail.com,2025-02-15,Madrid,españa,Retail,Orgánico/SEO,1
268,Michael,Flores,michael.flores268@mail.com,2025-09-15,Montevideo,uruguay,Retail,Email Marketing,1
575,Michael,García,michael.garcia575@mail.com,2025-01-28,Asunción,paraguay,Retail,Referido,1
432,Michael,Johnson,michael.johnson432@mail.com,2025-07-12,Barcelona,españa,Retail,Google Ads,1
438,Michael,Molina,michael.molina438@mail.com,2024-06-08,Mendoza,argentina,Retail,Orgánico/SEO,1
178,Michael,Romero,michael.romero178@mail.com,2024-09-04,,españa,Retail,Influencers,1
486,Michael,Romero,michael.romero486@mail.com,2025-07-02,Mendoza,argentina,Retail,Facebook Ads,1
185,Michael,Ruiz,michael.ruiz185@mail.com,2025-02-12,La Plata,argentina,Retail,Influencers,1
79,Michael,Taylor,michael.taylor79@mail.com,2025-04-27,Asunción,paraguay,Retail,Referido,1
466,Michael,Torres,michael.torres466@mail.com,2025-03-25,Córdoba,argentina,Retail,Orgánico/SEO,1
482,Michael,Vega,michael.vega482@mail.com,2025-02-16,Mendoza,argentina,Retail,Instagram Ads,1
77,Michael,Williams,michael.williams77@mail.com,2025-08-18,Mendoza,argentina,Mayorista,Orgánico/SEO,1
474,Michael,Wilson,michael.wilson474@mail.com,2024-06-12,Córdoba,argentina,Retail,Instagram Ads,1
500,Miguel,Aguirre,miguel.aguirre500@mail.com,2026-01-08,Madrid,españa,Retail,Google Ads,1
157,Miguel,Anderson,miguel.anderson157@mail.com,2024-07-24,Rosario,argentina,Retail,Referido,1
200,Miguel,López,miguel.lopez200@mail.com,2025-03-07,Rio de Janeiro,brasil,Retail,Email Marketing,1
48,Miguel,Medina,miguel.medina48@mail.com,2026-03-19,Lima,perú,Retail,Orgánico/SEO,1
181,Miguel,Romero,miguel.romero181@mail.com,2024-11-05,Bogotá,colombia,Retail,Referido,1
206,Miguel,Silva,miguel.silva206@mail.com,2025-06-28,Lima,perú,Mayorista,Google Ads,1
332,Miguel,Williams,miguel.williams332@mail.com,2024-09-24,Barcelona,españa,Retail,Email Marketing,1
487,Milagros,Acosta,milagros.acosta487@mail.com,2025-07-13,Asunción,paraguay,Mayorista,Email Marketing,1
5,Milagros,Benítez,milagros.benitez5@mail.com,2026-06-18,Córdoba,argentina,Retail,Google Ads,1
304,Milagros,Castro,milagros.castro304@mail.com,2024-06-13,Bogotá,colombia,Retail,Influencers,1
55,Milagros,Castro,milagros.castro55@mail.com,2025-08-27,Miami,estados unidos,Retail,Instagram Ads,1
540,Milagros,Díaz,milagros.diaz540@mail.com,2026-03-01,Santiago,chile,Retail,Email Marketing,1
354,Milagros,Herrera,milagros.herrera354@mail.com,2026-04-06,Buenos Aires,argentina,Retail,Instagram Ads,1
439,Milagros,Herrera,milagros.herrera439@mail.com,2026-05-02,São Paulo,brasil,Retail,Google Ads,1
14,Milagros,Johnson,milagros.johnson14@mail.com,2025-02-13,Barcelona,españa,Mayorista,Referido,1
555,Milagros,López,milagros.lopez555@mail.com,2026-03-18,Santiago,chile,Retail,Google Ads,1
33,Milagros,Martínez,milagros.martinez33@mail.com,2025-07-19,Montevideo,uruguay,Retail,Facebook Ads,1
455,Milagros,Miller,milagros.miller455@mail.com,2025-08-19,Rio de Janeiro,brasil,Retail,Instagram Ads,1
441,Milagros,Molina,milagros.molina441@mail.com,2026-04-29,Rio de Janeiro,brasil,Retail,Google Ads,1
309,Milagros,Ruiz,milagros.ruiz309@mail.com,2025-04-18,Madrid,españa,Retail,Influencers,1
580,Milagros,Ruiz,milagros.ruiz580@mail.com,2025-03-19,Santiago,chile,Retail,Orgánico/SEO,1
258,Milagros,Silva,milagros.silva258@mail.com,2026-05-20,Ciudad de México,mexico,Retail,Influencers,1
541,Milagros,Taylor,milagros.taylor541@mail.com,2025-01-22,Rosario,argentina,Retail,Instagram Ads,1
129,Nicolás,Álvarez,nicolas.alvarez129@mail.com,2025-10-07,Asunción,paraguay,Mayorista,Email Marketing,1
243,Nicolás,Herrera,nicolas.herrera243@mail.com,2026-01-09,Mendoza,argentina,Retail,Influencers,1
596,Nicolás,Herrera,nicolas.herrera596@mail.com,2025-07-28,Asunción,paraguay,Retail,Google Ads,1
273,Nicolás,López,nicolas.lopez273@mail.com,2026-03-04,Santiago,chile,Retail,Facebook Ads,1
291,Nicolás,Molina,nicolas.molina291@mail.com,2025-06-18,Rosario,argentina,Mayorista,Influencers,1
252,Nicolás,Ruiz,nicolas.ruiz252@mail.com,2025-05-05,Mendoza,argentina,Retail,Influencers,1
566,Nicolás,Torres,nicolas.torres566@mail.com,2025-10-24,Valparaíso,chile,Retail,Instagram Ads,1
245,Nicolás,Wilson,nicolas.wilson245@mail.com,2024-10-19,Asunción,paraguay,Retail,Orgánico/SEO,1
582,Olivia,Anderson,olivia.anderson582@mail.com,2024-08-13,Bogotá,colombia,Retail,Email Marketing,1
238,Olivia,Díaz,olivia.diaz238@mail.com,2026-05-09,Ciudad de México,mexico,Retail,Facebook Ads,1
112,Olivia,Fernández,olivia.fernandez112@mail.com,2025-09-28,Rio de Janeiro,brasil,Retail,Referido,1
461,Olivia,García,olivia.garcia461@mail.com,2026-06-07,Barcelona,españa,Retail,Email Marketing,1
488,Olivia,Jones,olivia.jones488@mail.com,2026-05-20,São Paulo,brasil,Retail,Email Marketing,1
104,Olivia,López,olivia.lopez104@mail.com,2025-11-13,Valparaíso,chile,Retail,Referido,1
448,Olivia,López,olivia.lopez448@mail.com,2024-10-19,La Plata,argentina,Mayorista,Email Marketing,1
220,Olivia,Rodríguez,olivia.rodriguez220@mail.com,2026-03-05,Madrid,españa,Retail,Orgánico/SEO,1
537,Olivia,Rodríguez,olivia.rodriguez537@mail.com,2024-07-15,Montevideo,uruguay,Retail,Facebook Ads,1
265,Olivia,Silva,olivia.silva265@mail.com,2025-09-03,Bogotá,colombia,Retail,Influencers,1
459,Olivia,Smith,olivia.smith459@mail.com,2024-10-05,Bogotá,colombia,Retail,Influencers,1
102,Olivia,Williams,olivia.williams102@mail.com,2026-04-10,São Paulo,brasil,Mayorista,Referido,1
330,Olivia,Williams,olivia.williams330@mail.com,2026-05-29,Ciudad de México,mexico,Retail,Influencers,1
504,Paula,Acosta,paula.acosta504@mail.com,2024-07-11,Montevideo,uruguay,Retail,Email Marketing,1
80,Paula,Acosta,paula.acosta80@mail.com,2026-01-05,Miami,estados unidos,Retail,Influencers,1
345,Paula,Johnson,paula.johnson345@mail.com,2025-08-13,Buenos Aires,argentina,Retail,Orgánico/SEO,1
484,Paula,Johnson,paula.johnson484@mail.com,2024-10-16,Barcelona,españa,Mayorista,Google Ads,1
340,Paula,Martínez,paula.martinez340@mail.com,2025-07-18,Rosario,argentina,Retail,Email Marketing,1
520,Paula,Ortiz,paula.ortiz520@mail.com,2026-05-12,São Paulo,brasil,Retail,Facebook Ads,1
420,Paula,Torres,paula.torres420@mail.com,2025-01-03,Santiago,chile,Retail,Instagram Ads,1
113,Pedro,Díaz,pedro.diaz113@mail.com,2024-07-08,Madrid,españa,Retail,Facebook Ads,1
292,Pedro,Fernández,pedro.fernandez292@mail.com,2025-07-21,Rosario,argentina,Retail,Facebook Ads,1
26,Pedro,García,pedro.garcia26@mail.com,2025-07-18,Córdoba,argentina,Retail,Referido,1
281,Pedro,Gómez,pedro.gomez281@mail.com,2025-02-23,São Paulo,brasil,Retail,Influencers,1
557,Pedro,González,pedro.gonzalez557@mail.com,2024-08-28,Santiago,chile,Mayorista,Referido,1
479,Pedro,Johnson,pedro.johnson479@mail.com,2025-06-08,Rio de Janeiro,brasil,Retail,Referido,1
517,Pedro,Jones,pedro.jones517@mail.com,2024-11-12,La Plata,argentina,Retail,Facebook Ads,1
72,Pedro,Martínez,pedro.martinez72@mail.com,2024-07-02,Córdoba,argentina,Mayorista,Instagram Ads,1
284,Pedro,Ortiz,pedro.ortiz284@mail.com,2025-10-14,Asunción,paraguay,Mayorista,Orgánico/SEO,1
139,Pedro,Rodríguez,pedro.rodriguez139@mail.com,2025-05-08,Córdoba,argentina,Retail,Instagram Ads,1
476,Pedro,Rojas,pedro.rojas476@mail.com,2025-01-27,Bogotá,colombia,Retail,Influencers,1
515,Pedro,Silva,pedro.silva515@mail.com,2025-12-19,,argentina,Retail,Instagram Ads,1
100,Pedro,Smith,pedro.smith100@mail.com,2024-12-03,Asunción,paraguay,Mayorista,Influencers,1
549,Pedro,Taylor,pedro.taylor549@mail.com,2025-02-23,Asunción,paraguay,Retail,Influencers,1
134,Pedro,Vega,pedro.vega134@mail.com,2024-10-22,Mendoza,argentina,Retail,Google Ads,1
368,Pedro,Vega,pedro.vega368@mail.com,2025-04-26,Montevideo,uruguay,Retail,Orgánico/SEO,1
11,Pedro,Williams,pedro.williams11@mail.com,2026-03-21,Bogotá,colombia,Retail,Email Marketing,1
83,Pedro,Williams,pedro.williams83@mail.com,2024-06-18,Miami,estados unidos,Retail,Instagram Ads,1
456,Renata,Álvarez,renata.alvarez456@mail.com,2024-06-20,Bogotá,colombia,Retail,Orgánico/SEO,1
421,Renata,Díaz,renata.diaz421@mail.com,2025-04-24,Asunción,paraguay,Retail,Referido,1
492,Renata,Medina,renata.medina492@mail.com,2025-03-21,Santiago,chile,Retail,Instagram Ads,1
558,Renata,Miller,renata.miller558@mail.com,2026-06-25,Buenos Aires,argentina,Retail,Google Ads,1
489,Renata,Ramírez,renata.ramirez489@mail.com,2026-05-05,São Paulo,brasil,Retail,Orgánico/SEO,1
610,Renata,Ramírez,renata.ramirez489@mail.com,2026-06-04,São Paulo,brasil,Retail,Orgánico/SEO,2
462,Renata,Ruiz,renata.ruiz462@mail.com,2025-11-18,Asunción,paraguay,Mayorista,Email Marketing,1
184,Renata,Silva,renata.silva184@mail.com,2025-09-16,Miami,estados unidos,Retail,Referido,1
594,Renata,Vega,renata.vega594@mail.com,2025-07-10,Ciudad de México,mexico,Retail,Orgánico/SEO,1
172,Robert,Anderson,robert.anderson172@mail.com,2025-04-26,Valparaíso,chile,Retail,Facebook Ads,1
288,Robert,Brown,robert.brown288@mail.com,2024-06-17,,españa,Retail,Facebook Ads,1
176,Robert,Díaz,robert.diaz176@mail.com,2024-08-23,Rio de Janeiro,brasil,Retail,Instagram Ads,1
294,Robert,Fernández,robert.fernandez294@mail.com,2025-01-03,Montevideo,uruguay,Retail,Orgánico/SEO,1
525,Robert,Fernández,robert.fernandez525@mail.com,2025-12-09,Asunción,paraguay,Retail,Facebook Ads,1
375,Robert,Flores,robert.flores375@mail.com,2025-07-28,Barcelona,españa,Retail,Email Marketing,1
152,Robert,López,robert.lopez152@mail.com,2026-02-05,São Paulo,brasil,Retail,Google Ads,1
